Truong Nguyen Trung,Hieu,1491,10/15/2019,9:44:13 AM,10/15/2019,10:00:39 AM
77.359464
74.962519
75.642965
78.125000
77.639752
75.187970
79.617834
82.462892
86.206897
92.137592
95.663265
98.879367
98.231827
89.766607
89.605735
93.109870
91.463415
84.222347
77.002053
81.743869
87.361677
87.412587
84.841629
78.492936
83.426029
90.252708
93.516209
93.750000
89.073634
83.240844
83.798883
87.310827
84.602369
79.239303
77.081192
79.957356
78.988942
77.962578
78.905839
83.102493
83.102493
87.514586
90.909091
95.177665
99.009901
97.656250
91.240876
86.405530
83.612040
77.120823
74.887668
79.872204
76.413653
73.028238
70.224719
74.257426
72.324012
70.588235
75.301205
77.760498
74.962519
71.564885
78.822911
77.519380
75.112669
75.566751
80.256822
74.626866
70.422535
77.922078
75.642965
74.037512
76.374745
83.565460
81.389040
78.003120
78.781513
86.107922
82.508251
77.081192
77.679959
79.872204
79.365079
79.449153
86.009174
91.130012
87.565674
79.957356
75.150301
78.864353
78.288100
73.673870
71.258907
69.735007
74.478649
81.037277
88.235294
85.763293
75.987842
68.838917
67.355186
69.284065
73.928043
73.637703
70.621469
67.689531
65.502183
68.274920
72.780204
72.498792
69.832402
67.144136
64.963188
67.264574
70.356473
66.696309
65.217391
64.655172
68.461890
70.126227
69.995334
72.115385
78.905839
76.923077
73.028238
76.491586
78.534031
74.738416
70.257611
76.608784
77.319588
73.349633
71.225071
78.905839
75.301205
72.046110
75.987842
80.428954
75.150301
70.955535
78.492936
80.000000
75.566751
73.028238
80.428954
78.043704
71.496663
70.955535
78.084331
77.519380
73.855244
73.385519
78.947368
74.962519
67.842605
70.356473
71.056371
80.128205
78.575170
79.575597
77.599586
82.146769
79.575597
77.720207
77.479339
81.168831
78.616352
78.125000
77.041602
80.731970
78.740157
76.335878
77.439339
79.957356
81.344902
77.439339
79.239303
82.599119
83.752094
82.056893
80.000000
83.240844
80.000000
81.566069
80.906149
82.281953
84.507042
84.889643
82.735797
83.939564
82.735797
