title: 1488_001_ment, recorded: 14.10.19 14.59.33, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:128, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:440, units:emotiv
19,16,4149.48717928,4128.84615357,4219.48717942,4088.46153812,4139.48717928,4086.53846119,4129.35897408,3999.35897381,4171.28205115,4095.64102530,4287.56410264,4170.25641012,4171.53846140,4099.10256376,0,0
20,16,4145.25641005,4122.69230742,4200.12820499,4085.64102530,4130.64102537,4080.51282017,4107.82051255,3987.17948663,4157.17948697,4088.46153812,4309.74358989,4152.30769210,4162.43589723,4098.71794837,0,0
21,16,4136.92307672,4132.69230742,4204.35897429,4096.02564068,4134.48717921,4083.97435863,4106.02564075,3985.12820458,4161.02564082,4096.15384581,4307.69230784,4156.41025621,4165.89743569,4096.15384581,0,0
22,16,4140.25641005,4128.33333306,4207.43589737,4096.15384581,4136.79487159,4087.30769196,4118.20512793,3993.71794817,4169.87179474,4101.53846119,4306.02564117,4158.71794851,4168.71794858,4097.30769196,0,0
23,16,4146.79487159,4119.48717921,4207.82051275,4093.07692273,4129.23076896,4088.71794837,4120.12820485,3991.66666611,4163.58974339,4093.97435863,4307.05128219,4153.33333313,4166.02564082,4102.56410229,0,0
24,16,4145.64102544,4141.02564082,4221.41025634,4109.48717921,4128.71794844,4089.87179453,4114.35897408,3987.05128150,4168.97435884,4100.76923043,4281.28205136,4173.33333320,4181.79487166,4102.43589709,0,0
25,16,4153.58974339,4160.38461518,4215.25641019,4112.43589716,4117.82051255,4094.87179453,4121.02564075,3999.23076868,4173.97435884,4100.38461504,4311.41025655,4174.10256397,4185.38461525,4120.12820485,0,0
26,16,4148.58974339,4167.17948697,4207.43589737,4102.56410229,4120.25640998,4088.58974325,4120.76923050,3996.66666611,4178.20512807,4107.56410229,4307.43589758,4166.15384595,4177.17948704,4113.07692280,0,0
27,16,4136.28205108,4165.64102544,4200.25641012,4102.56410229,4133.07692280,4080.64102530,4117.43589716,3987.56410201,4173.97435884,4110.38461511,4298.84615392,4157.05128185,4166.66666646,4092.69230735,0,0
28,16,4141.41025621,4160.51282031,4198.20512807,4105.89743562,4127.82051255,4084.74358940,4118.07692280,3985.25640970,4158.97435877,4093.71794837,4312.56410271,4145.89743569,4160.76923056,4093.07692273,0,0
29,16,4147.69230749,4165.89743569,4206.53846147,4110.76923050,4125.51282024,4088.33333299,4116.79487152,3986.15384560,4166.02564082,4102.69230742,4287.94871802,4156.92307672,4162.30769210,4093.20512786,0,0
30,16,4143.97435877,4166.28205108,4189.87179474,4109.10256383,4121.28205101,4093.20512786,4127.69230742,3988.07692252,4169.74358961,4105.89743562,4309.74358989,4147.05128185,4144.10256390,4094.10256376,0,0
31,16,4137.56410236,4168.20512807,4189.48717935,4105.89743562,4119.87179460,4092.17948684,4128.58974332,3969.35897374,4164.48717928,4097.82051248,4316.92307707,4142.69230749,4148.33333313,4083.84615350,0,0
32,16,4142.17948697,4166.92307672,4195.89743576,4104.23076896,4121.02564075,4087.17948684,4111.15384588,3953.33333271,4157.30769210,4101.15384581,4315.00000014,4143.20512800,4163.33333313,4082.82051248,0,0
33,16,4138.20512800,4167.56410236,4173.33333320,4094.87179453,4109.23076896,4085.25640991,4102.82051255,3949.87179425,4141.92307672,4089.48717914,4320.64102578,4114.23076896,4139.23076903,4089.61538427,0,0
34,16,4143.46153826,4182.30769217,4182.43589730,4102.17948684,4115.76923050,4087.17948684,4112.17948691,3949.99999938,4152.30769210,4094.23076889,4296.41025648,4132.94871767,4138.71794851,4094.61538427,0,0
35,16,4177.94871781,4198.84615371,4211.66666660,4118.20512793,4137.82051262,4098.20512786,4125.64102537,3961.92307630,4153.71794851,4107.30769203,4336.02564124,4174.99999986,4138.07692287,4128.97435870,0,0
36,16,4170.51282038,4243.33333334,4211.15384609,4103.20512793,4142.17948697,4097.69230735,4115.51282024,3955.51281989,4133.46153819,4107.56410229,4347.43589765,4178.20512807,4123.33333306,4131.41025614,0,0
37,16,4134.23076896,4283.58974366,4186.41025628,4065.89743548,4123.84615357,4087.05128171,4101.53846119,3937.43589674,4139.87179467,4117.56410229,4339.48717970,4167.43589723,4150.64102544,4106.02564075,0,0
38,16,4135.89743569,4273.58974366,4184.61538448,4041.66666625,4108.71794844,4088.20512786,4106.53846126,3937.30769162,4164.61538441,4133.46153819,4368.71794900,4173.84615371,4200.38461525,4112.30769203,0,0
39,16,4140.64102544,4266.66666674,4200.38461525,4036.66666618,4110.38461511,4090.51282017,4108.97435870,3943.07692246,4177.94871781,4155.64102544,4351.66666688,4192.56410243,4231.66666660,4112.94871767,0,0
40,16,4130.64102537,4263.20512821,4181.66666653,4020.25640977,4106.28205101,4090.89743555,4111.28205101,3942.05128143,4175.64102551,4191.53846140,4369.87179515,4188.20512807,4197.30769217,4112.69230742,0,0
41,16,4146.28205108,4260.00000000,4176.92307679,4003.20512765,4117.69230742,4097.43589709,4123.84615357,3939.99999938,4185.12820499,4232.05128199,4382.69230797,4204.48717942,4170.12820499,4131.53846126,0,0
